,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.062,-0.519,-0.47,-0.461,0.361,-0.389,-0.621,0.575,-0.377
AAPL,-0.062,0.0,-0.194,0.633,0.714,0.429,-0.195,0.64,0.064,0.726
AMD,-0.519,-0.194,0.0,-0.047,0.174,-0.882,0.909,0.446,-0.778,0.222
AMZN,-0.47,0.633,-0.047,0.0,0.727,0.245,-0.091,0.748,0.031,0.564
GOOGL,-0.461,0.714,0.174,0.727,0.0,0.197,0.045,0.762,-0.174,0.849
INTC,0.361,0.429,-0.882,0.245,0.197,0.0,-0.861,-0.168,0.705,0.093
MARA,-0.389,-0.195,0.909,-0.091,0.045,-0.861,0.0,0.356,-0.672,0.121
NVDA,-0.621,0.64,0.446,0.748,0.762,-0.168,0.356,0.0,-0.408,0.72
PLUG,0.575,0.064,-0.778,0.031,-0.174,0.705,-0.672,-0.408,0.0,-0.344
TSLA,-0.377,0.726,0.222,0.564,0.849,0.093,0.121,0.72,-0.344,0.0
