,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.441,0.62,-0.331,0.367,0.082,0.63,0.457,0.78,0.742
AAPL,-0.441,0.0,-0.361,0.148,-0.181,-0.128,-0.392,-0.49,-0.277,-0.316
AMD,0.62,-0.361,0.0,-0.115,0.711,0.33,0.89,0.523,0.644,0.847
AMZN,-0.331,0.148,-0.115,0.0,0.384,-0.417,-0.012,-0.443,-0.515,-0.062
GOOGL,0.367,-0.181,0.711,0.384,0.0,-0.215,0.699,-0.075,0.377,0.752
INTC,0.082,-0.128,0.33,-0.417,-0.215,0.0,0.159,0.622,0.038,0.009
MARA,0.63,-0.392,0.89,-0.012,0.699,0.159,0.0,0.445,0.617,0.91
NVDA,0.457,-0.49,0.523,-0.443,-0.075,0.622,0.445,0.0,0.405,0.303
PLUG,0.78,-0.277,0.644,-0.515,0.377,0.038,0.617,0.405,0.0,0.781
TSLA,0.742,-0.316,0.847,-0.062,0.752,0.009,0.91,0.303,0.781,0.0
