,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.859,-0.115,0.889,0.793,0.867,0.943,0.952,0.947,0.923
AAPL,0.859,0.0,-0.299,0.766,0.772,0.879,0.919,0.901,0.871,0.925
AMD,-0.115,-0.299,0.0,-0.373,-0.009,-0.188,-0.318,-0.031,-0.211,-0.297
AMZN,0.889,0.766,-0.373,0.0,0.758,0.887,0.879,0.801,0.828,0.851
GOOGL,0.793,0.772,-0.009,0.758,0.0,0.9,0.765,0.816,0.677,0.826
INTC,0.867,0.879,-0.188,0.887,0.9,0.0,0.869,0.86,0.797,0.891
MARA,0.943,0.919,-0.318,0.879,0.765,0.869,0.0,0.933,0.971,0.972
NVDA,0.952,0.901,-0.031,0.801,0.816,0.86,0.933,0.0,0.933,0.912
PLUG,0.947,0.871,-0.211,0.828,0.677,0.797,0.971,0.933,0.0,0.912
TSLA,0.923,0.925,-0.297,0.851,0.826,0.891,0.972,0.912,0.912,0.0
