,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.37,0.198,0.212,0.704,0.297,0.646,0.252,0.375,0.564
AAPL,0.37,0.0,0.724,0.911,0.66,0.709,0.625,0.834,0.488,0.392
AMD,0.198,0.724,0.0,0.77,0.179,0.912,0.416,0.956,0.846,0.27
AMZN,0.212,0.911,0.77,0.0,0.517,0.776,0.554,0.85,0.577,0.187
GOOGL,0.704,0.66,0.179,0.517,0.0,0.248,0.633,0.341,0.13,0.482
INTC,0.297,0.709,0.912,0.776,0.248,0.0,0.62,0.888,0.856,0.402
MARA,0.646,0.625,0.416,0.554,0.633,0.62,0.0,0.482,0.466,0.596
NVDA,0.252,0.834,0.956,0.85,0.341,0.888,0.482,0.0,0.791,0.257
PLUG,0.375,0.488,0.846,0.577,0.13,0.856,0.466,0.791,0.0,0.292
TSLA,0.564,0.392,0.27,0.187,0.482,0.402,0.596,0.257,0.292,0.0
