,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.648,0.356,-0.658,-0.709,-0.261,-0.103,-0.133,0.859,-0.637
AAPL,-0.648,0.0,-0.562,0.53,0.565,0.346,0.21,0.521,-0.666,0.649
AMD,0.356,-0.562,0.0,-0.049,-0.103,-0.045,0.221,-0.502,0.328,-0.019
AMZN,-0.658,0.53,-0.049,0.0,0.891,0.466,0.374,-0.23,-0.712,0.833
GOOGL,-0.709,0.565,-0.103,0.891,0.0,0.385,0.227,-0.185,-0.79,0.765
INTC,-0.261,0.346,-0.045,0.466,0.385,0.0,0.116,-0.031,-0.389,0.44
MARA,-0.103,0.21,0.221,0.374,0.227,0.116,0.0,-0.05,-0.111,0.538
NVDA,-0.133,0.521,-0.502,-0.23,-0.185,-0.031,-0.05,0.0,-0.117,-0.018
PLUG,0.859,-0.666,0.328,-0.712,-0.79,-0.389,-0.111,-0.117,0.0,-0.691
TSLA,-0.637,0.649,-0.019,0.833,0.765,0.44,0.538,-0.018,-0.691,0.0
