,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.621,-0.631,-0.766,-0.672,-0.204,-0.119,-0.75,-0.335,-0.69
AAPL,-0.621,0.0,0.834,0.886,0.935,0.53,0.064,0.946,0.596,0.958
AMD,-0.631,0.834,0.0,0.809,0.885,0.702,0.345,0.872,0.465,0.804
AMZN,-0.766,0.886,0.809,0.0,0.934,0.422,0.104,0.96,0.693,0.92
GOOGL,-0.672,0.935,0.885,0.934,0.0,0.614,0.217,0.937,0.656,0.931
INTC,-0.204,0.53,0.702,0.422,0.614,0.0,0.283,0.465,0.321,0.514
MARA,-0.119,0.064,0.345,0.104,0.217,0.283,0.0,0.126,-0.07,-0.023
NVDA,-0.75,0.946,0.872,0.96,0.937,0.465,0.126,0.0,0.635,0.935
PLUG,-0.335,0.596,0.465,0.693,0.656,0.321,-0.07,0.635,0.0,0.684
TSLA,-0.69,0.958,0.804,0.92,0.931,0.514,-0.023,0.935,0.684,0.0
