,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.205,0.231,0.102,0.439,0.308,0.431,0.21,0.407,0.568
AAPL,0.205,0.0,0.768,0.964,0.829,0.903,0.819,0.884,0.702,0.506
AMD,0.231,0.768,0.0,0.737,0.462,0.888,0.502,0.958,0.839,0.359
AMZN,0.102,0.964,0.737,0.0,0.812,0.895,0.794,0.864,0.718,0.387
GOOGL,0.439,0.829,0.462,0.812,0.0,0.731,0.888,0.617,0.562,0.65
INTC,0.308,0.903,0.888,0.895,0.731,0.0,0.783,0.95,0.878,0.517
MARA,0.431,0.819,0.502,0.794,0.888,0.783,0.0,0.648,0.633,0.645
NVDA,0.21,0.884,0.958,0.864,0.617,0.95,0.648,0.0,0.856,0.393
PLUG,0.407,0.702,0.839,0.718,0.562,0.878,0.633,0.856,0.0,0.419
TSLA,0.568,0.506,0.359,0.387,0.65,0.517,0.645,0.393,0.419,0.0
