,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.325,0.832,0.763,0.635,0.197,0.848,0.799,0.538,0.375
AAPL,0.325,0.0,0.669,0.449,0.537,-0.461,0.629,0.673,0.658,0.735
AMD,0.832,0.669,0.0,0.672,0.699,-0.264,0.953,0.96,0.779,0.686
AMZN,0.763,0.449,0.672,0.0,0.553,0.242,0.679,0.609,0.262,0.158
GOOGL,0.635,0.537,0.699,0.553,0.0,-0.149,0.698,0.803,0.759,0.691
INTC,0.197,-0.461,-0.264,0.242,-0.149,0.0,-0.101,-0.339,-0.453,-0.637
MARA,0.848,0.629,0.953,0.679,0.698,-0.101,0.0,0.907,0.779,0.624
NVDA,0.799,0.673,0.96,0.609,0.803,-0.339,0.907,0.0,0.861,0.799
PLUG,0.538,0.658,0.779,0.262,0.759,-0.453,0.779,0.861,0.0,0.896
TSLA,0.375,0.735,0.686,0.158,0.691,-0.637,0.624,0.799,0.896,0.0
