,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.186,-0.666,0.279,0.125,0.263,-0.13,-0.384,0.107,-0.082
AAPL,0.186,0.0,0.064,0.842,0.764,0.051,-0.294,0.257,0.242,0.173
AMD,-0.666,0.064,0.0,-0.065,0.054,-0.261,0.236,0.621,0.041,0.151
AMZN,0.279,0.842,-0.065,0.0,0.675,-0.094,-0.598,0.137,-0.098,-0.207
GOOGL,0.125,0.764,0.054,0.675,0.0,0.46,0.02,0.5,0.534,0.507
INTC,0.263,0.051,-0.261,-0.094,0.46,0.0,0.56,0.427,0.837,0.741
MARA,-0.13,-0.294,0.236,-0.598,0.02,0.56,0.0,0.342,0.721,0.774
NVDA,-0.384,0.257,0.621,0.137,0.5,0.427,0.342,0.0,0.517,0.512
PLUG,0.107,0.242,0.041,-0.098,0.534,0.837,0.721,0.517,0.0,0.918
TSLA,-0.082,0.173,0.151,-0.207,0.507,0.741,0.774,0.512,0.918,0.0
