,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.616,-0.467,0.789,-0.217,0.423,-0.288,-0.905,-0.087,-0.209
AAPL,-0.616,0.0,0.741,-0.812,0.682,0.34,0.515,0.741,0.521,0.522
AMD,-0.467,0.741,0.0,-0.678,0.844,0.444,0.742,0.62,0.322,0.571
AMZN,0.789,-0.812,-0.678,0.0,-0.469,0.013,-0.396,-0.84,-0.449,-0.46
GOOGL,-0.217,0.682,0.844,-0.469,0.0,0.593,0.793,0.416,0.341,0.615
INTC,0.423,0.34,0.444,0.013,0.593,0.0,0.352,-0.272,0.367,0.405
MARA,-0.288,0.515,0.742,-0.396,0.793,0.352,0.0,0.384,-0.006,0.534
NVDA,-0.905,0.741,0.62,-0.84,0.416,-0.272,0.384,0.0,0.244,0.246
PLUG,-0.087,0.521,0.322,-0.449,0.341,0.367,-0.006,0.244,0.0,0.433
TSLA,-0.209,0.522,0.571,-0.46,0.615,0.405,0.534,0.246,0.433,0.0
