,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.698,0.742,0.17,0.459,0.865,0.548,-0.059,0.608,0.918
AAPL,0.698,0.0,0.88,0.394,0.501,0.829,0.639,0.354,0.268,0.699
AMD,0.742,0.88,0.0,0.55,0.563,0.926,0.812,0.353,0.352,0.84
AMZN,0.17,0.394,0.55,0.0,0.576,0.457,0.608,0.562,-0.025,0.414
GOOGL,0.459,0.501,0.563,0.576,0.0,0.653,0.332,0.577,-0.188,0.492
INTC,0.865,0.829,0.926,0.457,0.653,0.0,0.729,0.222,0.354,0.875
MARA,0.548,0.639,0.812,0.608,0.332,0.729,0.0,0.191,0.444,0.689
NVDA,-0.059,0.354,0.353,0.562,0.577,0.222,0.191,0.0,-0.4,0.077
PLUG,0.608,0.268,0.352,-0.025,-0.188,0.354,0.444,-0.4,0.0,0.616
TSLA,0.918,0.699,0.84,0.414,0.492,0.875,0.689,0.077,0.616,0.0
