,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.917,0.911,0.786,0.559,0.974,0.952,0.894,0.732,0.736
AAPL,0.917,0.0,0.895,0.93,0.814,0.907,0.895,0.966,0.91,0.882
AMD,0.911,0.895,0.0,0.871,0.698,0.922,0.815,0.947,0.709,0.678
AMZN,0.786,0.93,0.871,0.0,0.916,0.817,0.742,0.939,0.899,0.795
GOOGL,0.559,0.814,0.698,0.916,0.0,0.569,0.521,0.823,0.873,0.795
INTC,0.974,0.907,0.922,0.817,0.569,0.0,0.945,0.9,0.721,0.698
MARA,0.952,0.895,0.815,0.742,0.521,0.945,0.0,0.856,0.762,0.769
NVDA,0.894,0.966,0.947,0.939,0.823,0.9,0.856,0.0,0.868,0.835
PLUG,0.732,0.91,0.709,0.899,0.873,0.721,0.762,0.868,0.0,0.875
TSLA,0.736,0.882,0.678,0.795,0.795,0.698,0.769,0.835,0.875,0.0
