,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.783,-0.404,0.237,-0.216,-0.164,0.833,0.874,0.251,-0.735
AAPL,0.783,0.0,-0.664,0.378,-0.012,-0.04,0.777,0.669,0.301,-0.652
AMD,-0.404,-0.664,0.0,-0.368,-0.098,0.382,-0.561,-0.27,-0.237,0.459
AMZN,0.237,0.378,-0.368,0.0,-0.381,0.492,0.507,0.175,-0.115,-0.089
GOOGL,-0.216,-0.012,-0.098,-0.381,0.0,-0.358,-0.083,-0.297,0.244,0.106
INTC,-0.164,-0.04,0.382,0.492,-0.358,0.0,-0.023,-0.179,-0.154,0.372
MARA,0.833,0.777,-0.561,0.507,-0.083,-0.023,0.0,0.63,0.396,-0.525
NVDA,0.874,0.669,-0.27,0.175,-0.297,-0.179,0.63,0.0,0.084,-0.875
PLUG,0.251,0.301,-0.237,-0.115,0.244,-0.154,0.396,0.084,0.0,-0.024
TSLA,-0.735,-0.652,0.459,-0.089,0.106,0.372,-0.525,-0.875,-0.024,0.0
