,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.628,0.068,-0.653,-0.724,-0.343,-0.154,-0.054,0.821,-0.658
AAPL,-0.628,0.0,-0.211,0.546,0.608,0.454,0.246,0.465,-0.593,0.692
AMD,0.068,-0.211,0.0,0.235,0.224,0.34,0.14,-0.372,0.175,0.337
AMZN,-0.653,0.546,0.235,0.0,0.901,0.559,0.387,-0.279,-0.652,0.847
GOOGL,-0.724,0.608,0.224,0.901,0.0,0.554,0.213,-0.198,-0.724,0.813
INTC,-0.343,0.454,0.34,0.559,0.554,0.0,0.075,-0.036,-0.314,0.633
MARA,-0.154,0.246,0.14,0.387,0.213,0.075,0.0,-0.022,-0.172,0.431
NVDA,-0.054,0.465,-0.372,-0.279,-0.198,-0.036,-0.022,0.0,-0.028,-0.01
PLUG,0.821,-0.593,0.175,-0.652,-0.724,-0.314,-0.172,-0.028,0.0,-0.6
TSLA,-0.658,0.692,0.337,0.847,0.813,0.633,0.431,-0.01,-0.6,0.0
