,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.844,0.489,-0.458,-0.183,0.42,0.819,0.679,0.824,0.887
AAPL,0.844,0.0,0.489,-0.715,-0.124,0.37,0.837,0.768,0.9,0.881
AMD,0.489,0.489,0.0,0.12,0.222,0.673,0.701,0.658,0.676,0.674
AMZN,-0.458,-0.715,0.12,0.0,0.381,0.239,-0.331,-0.411,-0.485,-0.399
GOOGL,-0.183,-0.124,0.222,0.381,0.0,0.545,0.002,0.138,-0.126,-0.106
INTC,0.42,0.37,0.673,0.239,0.545,0.0,0.575,0.429,0.406,0.503
MARA,0.819,0.837,0.701,-0.331,0.002,0.575,0.0,0.615,0.882,0.955
NVDA,0.679,0.768,0.658,-0.411,0.138,0.429,0.615,0.0,0.78,0.684
PLUG,0.824,0.9,0.676,-0.485,-0.126,0.406,0.882,0.78,0.0,0.916
TSLA,0.887,0.881,0.674,-0.399,-0.106,0.503,0.955,0.684,0.916,0.0
