,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.319,0.372,0.603,0.296,0.194,0.636,0.235,0.781,0.707
AAPL,0.319,0.0,0.879,0.761,0.795,0.881,0.443,0.892,0.503,-0.089
AMD,0.372,0.879,0.0,0.855,0.909,0.97,0.515,0.95,0.682,-0.19
AMZN,0.603,0.761,0.855,0.0,0.916,0.809,0.806,0.691,0.819,-0.035
GOOGL,0.296,0.795,0.909,0.916,0.0,0.93,0.619,0.79,0.616,-0.367
INTC,0.194,0.881,0.97,0.809,0.93,0.0,0.423,0.934,0.543,-0.367
MARA,0.636,0.443,0.515,0.806,0.619,0.423,0.0,0.325,0.77,0.2
NVDA,0.235,0.892,0.95,0.691,0.79,0.934,0.325,0.0,0.529,-0.201
PLUG,0.781,0.503,0.682,0.819,0.616,0.543,0.77,0.529,0.0,0.333
TSLA,0.707,-0.089,-0.19,-0.035,-0.367,-0.367,0.2,-0.201,0.333,0.0
