,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.232,0.141,-0.422,-0.273,0.844,-0.573,0.005,-0.661,0.739
AAPL,0.232,0.0,0.76,0.572,0.735,0.146,0.499,0.851,0.426,0.709
AMD,0.141,0.76,0.0,0.692,0.784,-0.039,0.512,0.926,0.314,0.554
AMZN,-0.422,0.572,0.692,0.0,0.9,-0.586,0.867,0.792,0.833,-0.016
GOOGL,-0.273,0.735,0.784,0.9,0.0,-0.44,0.857,0.878,0.758,0.205
INTC,0.844,0.146,-0.039,-0.586,-0.44,0.0,-0.65,-0.14,-0.705,0.696
MARA,-0.573,0.499,0.512,0.867,0.857,-0.65,0.0,0.667,0.912,-0.124
NVDA,0.005,0.851,0.926,0.792,0.878,-0.14,0.667,0.0,0.535,0.472
PLUG,-0.661,0.426,0.314,0.833,0.758,-0.705,0.912,0.535,0.0,-0.244
TSLA,0.739,0.709,0.554,-0.016,0.205,0.696,-0.124,0.472,-0.244,0.0
