,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.004,0.035,-0.072,0.161,0.394,0.156,0.082,-0.27,-0.23
AAPL,0.004,0.0,0.966,0.903,-0.032,0.301,0.889,0.942,0.513,0.94
AMD,0.035,0.966,0.0,0.901,-0.083,0.42,0.93,0.987,0.472,0.93
AMZN,-0.072,0.903,0.901,0.0,0.14,0.093,0.773,0.885,0.64,0.91
GOOGL,0.161,-0.032,-0.083,0.14,0.0,-0.256,-0.17,-0.037,0.541,-0.018
INTC,0.394,0.301,0.42,0.093,-0.256,0.0,0.569,0.503,-0.306,0.193
MARA,0.156,0.889,0.93,0.773,-0.17,0.569,0.0,0.939,0.333,0.811
NVDA,0.082,0.942,0.987,0.885,-0.037,0.503,0.939,0.0,0.448,0.898
PLUG,-0.27,0.513,0.472,0.64,0.541,-0.306,0.333,0.448,0.0,0.62
TSLA,-0.23,0.94,0.93,0.91,-0.018,0.193,0.811,0.898,0.62,0.0
