,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.426,0.203,-0.789,-0.671,-0.818,0.622,0.654,0.284,-0.773
AAPL,0.426,0.0,0.371,-0.22,0.257,-0.144,0.747,0.774,0.296,-0.052
AMD,0.203,0.371,0.0,0.106,0.106,0.116,0.417,0.484,0.286,-0.063
AMZN,-0.789,-0.22,0.106,0.0,0.757,0.866,-0.466,-0.422,-0.098,0.878
GOOGL,-0.671,0.257,0.106,0.757,0.0,0.814,-0.008,-0.069,-0.063,0.875
INTC,-0.818,-0.144,0.116,0.866,0.814,0.0,-0.351,-0.447,-0.278,0.855
MARA,0.622,0.747,0.417,-0.466,-0.008,-0.351,0.0,0.799,0.427,-0.286
NVDA,0.654,0.774,0.484,-0.422,-0.069,-0.447,0.799,0.0,0.36,-0.324
PLUG,0.284,0.296,0.286,-0.098,-0.063,-0.278,0.427,0.36,0.0,-0.042
TSLA,-0.773,-0.052,-0.063,0.878,0.875,0.855,-0.286,-0.324,-0.042,0.0
