,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.061,0.269,0.623,-0.265,-0.27,0.442,0.392,-0.451,0.655
AAPL,-0.061,0.0,-0.822,-0.486,0.92,-0.434,-0.196,-0.824,0.374,0.21
AMD,0.269,-0.822,0.0,0.745,-0.767,0.372,0.069,0.91,-0.173,-0.215
AMZN,0.623,-0.486,0.745,0.0,-0.509,0.071,0.163,0.811,-0.418,0.142
GOOGL,-0.265,0.92,-0.767,-0.509,0.0,-0.231,-0.266,-0.798,0.425,-0.006
INTC,-0.27,-0.434,0.372,0.071,-0.231,0.0,0.046,0.214,0.157,-0.261
MARA,0.442,-0.196,0.069,0.163,-0.266,0.046,0.0,0.245,-0.293,0.541
NVDA,0.392,-0.824,0.91,0.811,-0.798,0.214,0.245,0.0,-0.446,-0.082
PLUG,-0.451,0.374,-0.173,-0.418,0.425,0.157,-0.293,-0.446,0.0,-0.464
TSLA,0.655,0.21,-0.215,0.142,-0.006,-0.261,0.541,-0.082,-0.464,0.0
