,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.141,-0.45,-0.39,0.147,-0.268,0.521,-0.454,-0.253,-0.165
AAPL,-0.141,0.0,0.014,0.589,0.539,-0.404,0.219,0.702,0.076,0.655
AMD,-0.45,0.014,0.0,0.539,-0.24,0.68,-0.051,0.55,0.742,0.172
AMZN,-0.39,0.589,0.539,0.0,0.189,0.188,-0.06,0.814,0.682,0.43
GOOGL,0.147,0.539,-0.24,0.189,0.0,-0.8,0.46,0.407,-0.409,0.679
INTC,-0.268,-0.404,0.68,0.188,-0.8,0.0,-0.243,-0.043,0.76,-0.467
MARA,0.521,0.219,-0.051,-0.06,0.46,-0.243,0.0,0.006,-0.094,0.327
NVDA,-0.454,0.702,0.55,0.814,0.407,-0.043,0.006,0.0,0.385,0.629
PLUG,-0.253,0.076,0.742,0.682,-0.409,0.76,-0.094,0.385,0.0,-0.045
TSLA,-0.165,0.655,0.172,0.43,0.679,-0.467,0.327,0.629,-0.045,0.0
