,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.057,0.266,-0.041,-0.244,0.167,-0.088,0.425,0.301,-0.354
AAPL,-0.057,0.0,-0.487,0.226,0.666,-0.352,-0.446,-0.275,-0.084,0.736
AMD,0.266,-0.487,0.0,0.052,-0.713,0.783,0.739,0.663,0.244,-0.504
AMZN,-0.041,0.226,0.052,0.0,0.424,0.161,0.44,-0.26,0.504,0.584
GOOGL,-0.244,0.666,-0.713,0.424,0.0,-0.433,-0.468,-0.504,-0.127,0.783
INTC,0.167,-0.352,0.783,0.161,-0.433,0.0,0.543,0.589,0.239,-0.369
MARA,-0.088,-0.446,0.739,0.44,-0.468,0.543,0.0,0.078,0.376,-0.087
NVDA,0.425,-0.275,0.663,-0.26,-0.504,0.589,0.078,0.0,0.171,-0.628
PLUG,0.301,-0.084,0.244,0.504,-0.127,0.239,0.376,0.171,0.0,-0.017
TSLA,-0.354,0.736,-0.504,0.584,0.783,-0.369,-0.087,-0.628,-0.017,0.0
