,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.165,0.508,-0.101,-0.316,0.326,-0.05,0.631,0.344,-0.519
AAPL,-0.165,0.0,-0.417,0.101,0.544,-0.27,-0.345,-0.269,-0.27,0.701
AMD,0.508,-0.417,0.0,0.378,-0.551,0.713,0.68,0.52,0.448,-0.342
AMZN,-0.101,0.101,0.378,0.0,0.309,0.434,0.657,-0.037,0.384,0.491
GOOGL,-0.316,0.544,-0.551,0.309,0.0,-0.259,-0.371,-0.16,-0.036,0.69
INTC,0.326,-0.27,0.713,0.434,-0.259,0.0,0.436,0.425,0.341,-0.201
MARA,-0.05,-0.345,0.68,0.657,-0.371,0.436,0.0,-0.137,0.29,0.092
NVDA,0.631,-0.269,0.52,-0.037,-0.16,0.425,-0.137,0.0,0.624,-0.472
PLUG,0.344,-0.27,0.448,0.384,-0.036,0.341,0.29,0.624,0.0,-0.15
TSLA,-0.519,0.701,-0.342,0.491,0.69,-0.201,0.092,-0.472,-0.15,0.0
