,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.154,0.415,0.4,0.36,0.612,-0.049,0.568,0.745,-0.146
AAPL,0.154,0.0,0.442,0.802,0.796,0.505,-0.02,0.342,0.519,0.068
AMD,0.415,0.442,0.0,0.143,0.802,0.916,-0.793,0.966,0.489,-0.743
AMZN,0.4,0.802,0.143,0.0,0.558,0.365,0.414,0.153,0.721,0.4
GOOGL,0.36,0.796,0.802,0.558,0.0,0.826,-0.46,0.755,0.598,-0.453
INTC,0.612,0.505,0.916,0.365,0.826,0.0,-0.554,0.931,0.704,-0.602
MARA,-0.049,-0.02,-0.793,0.414,-0.46,-0.554,0.0,-0.737,0.052,0.921
NVDA,0.568,0.342,0.966,0.153,0.755,0.931,-0.737,0.0,0.574,-0.728
PLUG,0.745,0.519,0.489,0.721,0.598,0.704,0.052,0.574,0.0,-0.042
TSLA,-0.146,0.068,-0.743,0.4,-0.453,-0.602,0.921,-0.728,-0.042,0.0
