,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.324,0.294,0.357,0.644,-0.279,0.419,0.078,0.458,-0.015
AAPL,0.324,0.0,0.935,0.973,0.851,-0.847,0.839,0.728,0.957,0.879
AMD,0.294,0.935,0.0,0.956,0.793,-0.768,0.801,0.858,0.9,0.908
AMZN,0.357,0.973,0.956,0.0,0.851,-0.871,0.808,0.773,0.931,0.891
GOOGL,0.644,0.851,0.793,0.851,0.0,-0.721,0.743,0.616,0.868,0.644
INTC,-0.279,-0.847,-0.768,-0.871,-0.721,0.0,-0.533,-0.474,-0.827,-0.753
MARA,0.419,0.839,0.801,0.808,0.743,-0.533,0.0,0.653,0.865,0.664
NVDA,0.078,0.728,0.858,0.773,0.616,-0.474,0.653,0.0,0.639,0.848
PLUG,0.458,0.957,0.9,0.931,0.868,-0.827,0.865,0.639,0.0,0.782
TSLA,-0.015,0.879,0.908,0.891,0.644,-0.753,0.664,0.848,0.782,0.0
