,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.193,0.675,-0.142,0.144,0.729,-0.247,0.724,0.644,-0.363
AAPL,0.193,0.0,0.213,0.544,0.694,0.199,0.4,0.086,0.636,0.377
AMD,0.675,0.213,0.0,-0.313,0.218,0.923,-0.675,0.967,0.645,-0.644
AMZN,-0.142,0.544,-0.313,0.0,0.776,-0.481,0.624,-0.489,0.398,0.428
GOOGL,0.144,0.694,0.218,0.776,0.0,0.06,0.166,0.034,0.675,-0.043
INTC,0.729,0.199,0.923,-0.481,0.06,0.0,-0.626,0.954,0.514,-0.588
MARA,-0.247,0.4,-0.675,0.624,0.166,-0.626,0.0,-0.716,-0.074,0.889
NVDA,0.724,0.086,0.967,-0.489,0.034,0.954,-0.716,0.0,0.523,-0.672
PLUG,0.644,0.636,0.645,0.398,0.675,0.514,-0.074,0.523,0.0,-0.179
TSLA,-0.363,0.377,-0.644,0.428,-0.043,-0.588,0.889,-0.672,-0.179,0.0
