,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.618,0.924,0.79,0.852,0.926,0.065,-0.303,0.808,-0.179
AAPL,0.618,0.0,0.542,0.271,0.364,0.625,-0.047,-0.04,0.266,0.369
AMD,0.924,0.542,0.0,0.788,0.801,0.851,0.024,-0.128,0.767,-0.201
AMZN,0.79,0.271,0.788,0.0,0.906,0.838,0.333,-0.498,0.953,-0.53
GOOGL,0.852,0.364,0.801,0.906,0.0,0.862,0.256,-0.506,0.894,-0.498
INTC,0.926,0.625,0.851,0.838,0.862,0.0,0.069,-0.535,0.848,-0.327
MARA,0.065,-0.047,0.024,0.333,0.256,0.069,0.0,-0.05,0.412,0.011
NVDA,-0.303,-0.04,-0.128,-0.498,-0.506,-0.535,-0.05,0.0,-0.499,0.603
PLUG,0.808,0.266,0.767,0.953,0.894,0.848,0.412,-0.499,0.0,-0.477
TSLA,-0.179,0.369,-0.201,-0.53,-0.498,-0.327,0.011,0.603,-0.477,0.0
