,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.227,0.613,0.005,-0.545,0.06,-0.734,0.366,0.658,0.682
AAPL,-0.227,0.0,-0.585,0.898,0.315,0.715,0.624,0.543,-0.46,-0.199
AMD,0.613,-0.585,0.0,-0.414,-0.392,-0.478,-0.68,0.08,0.907,0.763
AMZN,0.005,0.898,-0.414,0.0,0.191,0.68,0.466,0.551,-0.289,-0.008
GOOGL,-0.545,0.315,-0.392,0.191,0.0,0.266,0.543,-0.044,-0.566,-0.536
INTC,0.06,0.715,-0.478,0.68,0.266,0.0,0.352,0.443,-0.445,-0.197
MARA,-0.734,0.624,-0.68,0.466,0.543,0.352,0.0,0.167,-0.693,-0.496
NVDA,0.366,0.543,0.08,0.551,-0.044,0.443,0.167,0.0,0.063,0.241
PLUG,0.658,-0.46,0.907,-0.289,-0.566,-0.445,-0.693,0.063,0.0,0.895
TSLA,0.682,-0.199,0.763,-0.008,-0.536,-0.197,-0.496,0.241,0.895,0.0
