,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.736,-0.252,0.339,0.668,0.28,0.764,-0.466,0.634,-0.171
AAPL,-0.736,0.0,0.082,-0.136,-0.348,0.156,-0.751,0.543,-0.576,0.229
AMD,-0.252,0.082,0.0,0.58,0.074,-0.503,-0.116,0.757,0.486,0.793
AMZN,0.339,-0.136,0.58,0.0,0.708,-0.116,0.14,0.45,0.718,0.511
GOOGL,0.668,-0.348,0.074,0.708,0.0,0.372,0.379,-0.049,0.619,-0.017
INTC,0.28,0.156,-0.503,-0.116,0.372,0.0,0.065,-0.263,-0.204,-0.401
MARA,0.764,-0.751,-0.116,0.14,0.379,0.065,0.0,-0.336,0.548,-0.106
NVDA,-0.466,0.543,0.757,0.45,-0.049,-0.263,-0.336,0.0,0.133,0.778
PLUG,0.634,-0.576,0.486,0.718,0.619,-0.204,0.548,0.133,0.0,0.423
TSLA,-0.171,0.229,0.793,0.511,-0.017,-0.401,-0.106,0.778,0.423,0.0
