,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.484,0.681,-0.26,-0.246,0.741,0.492,0.771,-0.656,0.086
AAPL,0.484,0.0,0.176,0.264,0.285,0.391,0.852,0.25,-0.175,0.612
AMD,0.681,0.176,0.0,-0.633,-0.586,0.87,0.184,0.935,-0.647,-0.081
AMZN,-0.26,0.264,-0.633,0.0,0.94,-0.67,0.325,-0.705,0.645,0.237
GOOGL,-0.246,0.285,-0.586,0.94,0.0,-0.575,0.245,-0.685,0.672,0.158
INTC,0.741,0.391,0.87,-0.67,-0.575,0.0,0.292,0.926,-0.764,-0.014
MARA,0.492,0.852,0.184,0.325,0.245,0.292,0.0,0.229,-0.108,0.672
NVDA,0.771,0.25,0.935,-0.705,-0.685,0.926,0.229,0.0,-0.825,-0.065
PLUG,-0.656,-0.175,-0.647,0.645,0.672,-0.764,-0.108,-0.825,0.0,0.255
TSLA,0.086,0.612,-0.081,0.237,0.158,-0.014,0.672,-0.065,0.255,0.0
