,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.067,-0.58,-0.063,-0.4,0.329,-0.666,-0.254,-0.591,-0.369
AAPL,-0.067,0.0,0.39,0.896,0.785,0.443,0.117,0.901,0.211,-0.135
AMD,-0.58,0.39,0.0,0.452,0.71,0.173,0.863,0.632,0.872,0.742
AMZN,-0.063,0.896,0.452,0.0,0.726,0.354,0.132,0.904,0.323,-0.046
GOOGL,-0.4,0.785,0.71,0.726,0.0,0.344,0.568,0.866,0.544,0.186
INTC,0.329,0.443,0.173,0.354,0.344,0.0,0.035,0.295,-0.216,0.123
MARA,-0.666,0.117,0.863,0.132,0.568,0.035,0.0,0.353,0.774,0.804
NVDA,-0.254,0.901,0.632,0.904,0.866,0.295,0.353,0.0,0.503,0.054
PLUG,-0.591,0.211,0.872,0.323,0.544,-0.216,0.774,0.503,0.0,0.664
TSLA,-0.369,-0.135,0.742,-0.046,0.186,0.123,0.804,0.054,0.664,0.0
