,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.426,0.124,0.647,0.46,-0.42,-0.312,0.243,-0.236,-0.37
AAPL,-0.426,0.0,0.659,0.019,0.322,0.884,0.342,0.4,0.774,0.895
AMD,0.124,0.659,0.0,0.648,0.807,0.521,-0.301,0.862,0.552,0.529
AMZN,0.647,0.019,0.648,0.0,0.845,-0.158,-0.576,0.704,-0.055,0.04
GOOGL,0.46,0.322,0.807,0.845,0.0,0.165,-0.484,0.881,0.147,0.344
INTC,-0.42,0.884,0.521,-0.158,0.165,0.0,0.377,0.263,0.782,0.825
MARA,-0.312,0.342,-0.301,-0.576,-0.484,0.377,0.0,-0.556,0.438,0.297
NVDA,0.243,0.4,0.862,0.704,0.881,0.263,-0.556,0.0,0.209,0.362
PLUG,-0.236,0.774,0.552,-0.055,0.147,0.782,0.438,0.209,0.0,0.541
TSLA,-0.37,0.895,0.529,0.04,0.344,0.825,0.297,0.362,0.541,0.0
