,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.376,0.058,0.235,0.745,-0.048,0.558,-0.1,0.04,0.006
AAPL,0.376,0.0,0.772,0.92,0.719,0.463,0.599,0.634,0.22,-0.046
AMD,0.058,0.772,0.0,0.77,0.306,0.737,0.405,0.768,0.597,0.08
AMZN,0.235,0.92,0.77,0.0,0.672,0.38,0.412,0.538,0.126,-0.269
GOOGL,0.745,0.719,0.306,0.672,0.0,-0.052,0.485,0.098,-0.17,-0.243
INTC,-0.048,0.463,0.737,0.38,-0.052,0.0,0.52,0.841,0.783,0.573
MARA,0.558,0.599,0.405,0.412,0.485,0.52,0.0,0.488,0.349,0.439
NVDA,-0.1,0.634,0.768,0.538,0.098,0.841,0.488,0.0,0.652,0.487
PLUG,0.04,0.22,0.597,0.126,-0.17,0.783,0.349,0.652,0.0,0.623
TSLA,0.006,-0.046,0.08,-0.269,-0.243,0.573,0.439,0.487,0.623,0.0
