,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.551,0.598,0.316,0.205,0.666,0.676,0.641,-0.027,0.483
AAPL,0.551,0.0,0.792,0.761,0.593,0.711,0.566,0.846,0.141,0.679
AMD,0.598,0.792,0.0,0.55,0.5,0.515,0.514,0.654,0.567,0.843
AMZN,0.316,0.761,0.55,0.0,0.693,0.7,0.648,0.856,-0.023,0.648
GOOGL,0.205,0.593,0.5,0.693,0.0,0.341,0.619,0.678,0.066,0.435
INTC,0.666,0.711,0.515,0.7,0.341,0.0,0.667,0.806,-0.161,0.507
MARA,0.676,0.566,0.514,0.648,0.619,0.667,0.0,0.85,-0.019,0.598
NVDA,0.641,0.846,0.654,0.856,0.678,0.806,0.85,0.0,-0.079,0.653
PLUG,-0.027,0.141,0.567,-0.023,0.066,-0.161,-0.019,-0.079,0.0,0.58
TSLA,0.483,0.679,0.843,0.648,0.435,0.507,0.598,0.653,0.58,0.0
