,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.583,0.389,0.461,0.356,0.535,0.533,0.408,0.188,0.244
AAPL,0.583,0.0,0.88,0.884,-0.007,0.86,0.913,0.86,0.178,0.894
AMD,0.389,0.88,0.0,0.879,-0.172,0.956,0.939,0.989,0.018,0.884
AMZN,0.461,0.884,0.879,0.0,0.08,0.855,0.873,0.902,0.289,0.881
GOOGL,0.356,-0.007,-0.172,0.08,0.0,-0.039,-0.122,-0.083,0.655,-0.124
INTC,0.535,0.86,0.956,0.855,-0.039,0.0,0.922,0.966,0.009,0.787
MARA,0.533,0.913,0.939,0.873,-0.122,0.922,0.0,0.925,0.113,0.855
NVDA,0.408,0.86,0.989,0.902,-0.083,0.966,0.925,0.0,0.058,0.865
PLUG,0.188,0.178,0.018,0.289,0.655,0.009,0.113,0.058,0.0,0.233
TSLA,0.244,0.894,0.884,0.881,-0.124,0.787,0.855,0.865,0.233,0.0
