,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.507,-0.356,-0.061,0.215,0.117,-0.055,-0.206,0.251,-0.033
AAPL,-0.507,0.0,0.381,-0.388,-0.467,-0.429,-0.172,-0.146,0.112,0.337
AMD,-0.356,0.381,0.0,0.509,0.453,0.404,0.687,0.757,-0.022,0.406
AMZN,-0.061,-0.388,0.509,0.0,0.871,0.828,0.821,0.74,-0.497,0.399
GOOGL,0.215,-0.467,0.453,0.871,0.0,0.729,0.835,0.667,-0.182,0.357
INTC,0.117,-0.429,0.404,0.828,0.729,0.0,0.666,0.558,-0.608,0.308
MARA,-0.055,-0.172,0.687,0.821,0.835,0.666,0.0,0.735,-0.11,0.521
NVDA,-0.206,-0.146,0.757,0.74,0.667,0.558,0.735,0.0,-0.08,0.088
PLUG,0.251,0.112,-0.022,-0.497,-0.182,-0.608,-0.11,-0.08,0.0,-0.241
TSLA,-0.033,0.337,0.406,0.399,0.357,0.308,0.521,0.088,-0.241,0.0
