,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.739,-0.034,0.613,0.618,0.605,0.704,0.403,0.89,0.738
AAPL,0.739,0.0,0.37,0.932,0.792,0.625,0.676,0.719,0.887,0.934
AMD,-0.034,0.37,0.0,0.591,0.097,0.119,0.247,0.617,0.273,0.26
AMZN,0.613,0.932,0.591,0.0,0.671,0.491,0.677,0.765,0.817,0.899
GOOGL,0.618,0.792,0.097,0.671,0.0,0.845,0.333,0.692,0.617,0.712
INTC,0.605,0.625,0.119,0.491,0.845,0.0,0.227,0.677,0.552,0.456
MARA,0.704,0.676,0.247,0.677,0.333,0.227,0.0,0.362,0.777,0.74
NVDA,0.403,0.719,0.617,0.765,0.692,0.677,0.362,0.0,0.55,0.598
PLUG,0.89,0.887,0.273,0.817,0.617,0.552,0.777,0.55,0.0,0.858
TSLA,0.738,0.934,0.26,0.899,0.712,0.456,0.74,0.598,0.858,0.0
