,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.518,0.425,0.229,0.164,0.594,0.505,0.372,0.641,0.119
AAPL,0.518,0.0,0.666,0.848,0.633,0.671,0.255,0.903,0.83,0.729
AMD,0.425,0.666,0.0,0.6,0.248,0.506,0.527,0.586,0.508,0.33
AMZN,0.229,0.848,0.6,0.0,0.709,0.481,0.027,0.857,0.724,0.798
GOOGL,0.164,0.633,0.248,0.709,0.0,0.505,-0.42,0.801,0.662,0.919
INTC,0.594,0.671,0.506,0.481,0.505,0.0,0.2,0.699,0.71,0.573
MARA,0.505,0.255,0.527,0.027,-0.42,0.2,0.0,0.041,0.28,-0.292
NVDA,0.372,0.903,0.586,0.857,0.801,0.699,0.041,0.0,0.849,0.914
PLUG,0.641,0.83,0.508,0.724,0.662,0.71,0.28,0.849,0.0,0.727
TSLA,0.119,0.729,0.33,0.798,0.919,0.573,-0.292,0.914,0.727,0.0
