,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.86,0.816,0.592,0.716,-0.067,0.015,0.923,-0.576,0.863
AAPL,0.86,0.0,0.762,0.56,0.697,-0.043,0.033,0.836,-0.586,0.823
AMD,0.816,0.762,0.0,0.848,0.897,-0.376,-0.088,0.866,-0.767,0.784
AMZN,0.592,0.56,0.848,0.0,0.911,-0.504,-0.061,0.674,-0.76,0.622
GOOGL,0.716,0.697,0.897,0.911,0.0,-0.502,-0.218,0.786,-0.859,0.689
INTC,-0.067,-0.043,-0.376,-0.504,-0.502,0.0,0.44,-0.159,0.569,-0.107
MARA,0.015,0.033,-0.088,-0.061,-0.218,0.44,0.0,0.035,0.217,-0.041
NVDA,0.923,0.836,0.866,0.674,0.786,-0.159,0.035,0.0,-0.605,0.767
PLUG,-0.576,-0.586,-0.767,-0.76,-0.859,0.569,0.217,-0.605,0.0,-0.505
TSLA,0.863,0.823,0.784,0.622,0.689,-0.107,-0.041,0.767,-0.505,0.0
