,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.253,-0.054,0.22,0.27,0.408,0.752,0.501,0.341,0.541
AAPL,-0.253,0.0,0.229,-0.525,-0.263,0.181,0.007,-0.091,0.124,0.168
AMD,-0.054,0.229,0.0,-0.656,-0.85,0.733,0.312,-0.039,0.767,0.319
AMZN,0.22,-0.525,-0.656,0.0,0.741,-0.535,-0.046,0.193,-0.46,-0.188
GOOGL,0.27,-0.263,-0.85,0.741,0.0,-0.533,-0.149,0.19,-0.698,-0.199
INTC,0.408,0.181,0.733,-0.535,-0.533,0.0,0.51,0.108,0.661,0.452
MARA,0.752,0.007,0.312,-0.046,-0.149,0.51,0.0,0.377,0.728,0.658
NVDA,0.501,-0.091,-0.039,0.193,0.19,0.108,0.377,0.0,0.127,0.366
PLUG,0.341,0.124,0.767,-0.46,-0.698,0.661,0.728,0.127,0.0,0.507
TSLA,0.541,0.168,0.319,-0.188,-0.199,0.452,0.658,0.366,0.507,0.0
