,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.885,-0.698,-0.886,0.043,0.591,0.145,-0.131,-0.827,-0.877
AAPL,-0.885,0.0,0.769,0.871,0.065,-0.565,-0.195,0.111,0.965,0.95
AMD,-0.698,0.769,0.0,0.601,0.418,-0.034,0.396,0.659,0.694,0.67
AMZN,-0.886,0.871,0.601,0.0,0.015,-0.568,-0.198,0.052,0.809,0.934
GOOGL,0.043,0.065,0.418,0.015,0.0,0.592,0.678,0.716,-0.008,-0.003
INTC,0.591,-0.565,-0.034,-0.568,0.592,0.0,0.793,0.628,-0.633,-0.625
MARA,0.145,-0.195,0.396,-0.198,0.678,0.793,0.0,0.88,-0.304,-0.271
NVDA,-0.131,0.111,0.659,0.052,0.716,0.628,0.88,0.0,-0.019,-0.002
PLUG,-0.827,0.965,0.694,0.809,-0.008,-0.633,-0.304,-0.019,0.0,0.932
TSLA,-0.877,0.95,0.67,0.934,-0.003,-0.625,-0.271,-0.002,0.932,0.0
