,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.323,0.413,0.466,-0.071,0.757,0.103,-0.038,0.8,0.491
AAPL,-0.323,0.0,0.266,0.482,0.751,0.142,0.546,0.573,-0.209,0.329
AMD,0.413,0.266,0.0,0.73,0.384,0.676,0.246,0.473,0.255,0.636
AMZN,0.466,0.482,0.73,0.0,0.646,0.772,0.612,0.608,0.505,0.839
GOOGL,-0.071,0.751,0.384,0.646,0.0,0.413,0.871,0.927,0.074,0.577
INTC,0.757,0.142,0.676,0.772,0.413,0.0,0.494,0.428,0.686,0.778
MARA,0.103,0.546,0.246,0.612,0.871,0.494,0.0,0.828,0.277,0.629
NVDA,-0.038,0.573,0.473,0.608,0.927,0.428,0.828,0.0,0.044,0.589
PLUG,0.8,-0.209,0.255,0.505,0.074,0.686,0.277,0.044,0.0,0.484
TSLA,0.491,0.329,0.636,0.839,0.577,0.778,0.629,0.589,0.484,0.0
