,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.443,0.659,-0.315,0.428,0.455,0.385,0.533,0.614,0.429
AAPL,-0.443,0.0,0.08,0.7,0.445,0.418,0.335,0.275,0.094,0.285
AMD,0.659,0.08,0.0,0.142,0.842,0.811,0.656,0.92,0.896,0.603
AMZN,-0.315,0.7,0.142,0.0,0.486,0.359,0.584,0.304,0.172,0.282
GOOGL,0.428,0.445,0.842,0.486,0.0,0.92,0.792,0.919,0.828,0.742
INTC,0.455,0.418,0.811,0.359,0.92,0.0,0.742,0.818,0.73,0.837
MARA,0.385,0.335,0.656,0.584,0.792,0.742,0.0,0.703,0.639,0.668
NVDA,0.533,0.275,0.92,0.304,0.919,0.818,0.703,0.0,0.89,0.538
PLUG,0.614,0.094,0.896,0.172,0.828,0.73,0.639,0.89,0.0,0.593
TSLA,0.429,0.285,0.603,0.282,0.742,0.837,0.668,0.538,0.593,0.0
