,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.488,0.539,0.387,0.279,0.677,0.358,0.576,0.527,0.533
AAPL,0.488,0.0,0.5,0.661,0.746,0.79,0.146,0.747,0.412,0.808
AMD,0.539,0.5,0.0,0.887,0.573,0.515,-0.324,0.924,0.877,0.333
AMZN,0.387,0.661,0.887,0.0,0.725,0.582,-0.366,0.932,0.808,0.464
GOOGL,0.279,0.746,0.573,0.725,0.0,0.569,0.119,0.712,0.354,0.762
INTC,0.677,0.79,0.515,0.582,0.569,0.0,0.291,0.685,0.342,0.779
MARA,0.358,0.146,-0.324,-0.366,0.119,0.291,0.0,-0.183,-0.418,0.525
NVDA,0.576,0.747,0.924,0.932,0.712,0.685,-0.183,0.0,0.828,0.585
PLUG,0.527,0.412,0.877,0.808,0.354,0.342,-0.418,0.828,0.0,0.177
TSLA,0.533,0.808,0.333,0.464,0.762,0.779,0.525,0.585,0.177,0.0
