,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.615,0.795,0.184,0.561,0.881,0.682,-0.179,0.646,0.898
AAPL,0.615,0.0,0.735,0.318,0.77,0.765,0.37,0.359,0.005,0.478
AMD,0.795,0.735,0.0,0.534,0.745,0.932,0.855,0.184,0.328,0.863
AMZN,0.184,0.318,0.534,0.0,0.671,0.434,0.54,0.518,-0.108,0.397
GOOGL,0.561,0.77,0.745,0.671,0.0,0.785,0.528,0.538,-0.033,0.526
INTC,0.881,0.765,0.932,0.434,0.785,0.0,0.779,0.084,0.369,0.831
MARA,0.682,0.37,0.855,0.54,0.528,0.779,0.0,-0.02,0.428,0.852
NVDA,-0.179,0.359,0.184,0.518,0.538,0.084,-0.02,0.0,-0.515,-0.124
PLUG,0.646,0.005,0.328,-0.108,-0.033,0.369,0.428,-0.515,0.0,0.623
TSLA,0.898,0.478,0.863,0.397,0.526,0.831,0.852,-0.124,0.623,0.0
