,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.212,0.555,0.033,0.13,0.302,0.46,0.264,0.364,0.587
AAPL,0.212,0.0,0.775,0.92,0.89,0.823,0.651,0.923,-0.198,0.538
AMD,0.555,0.775,0.0,0.636,0.647,0.623,0.578,0.731,0.356,0.853
AMZN,0.033,0.92,0.636,0.0,0.951,0.803,0.7,0.935,-0.35,0.468
GOOGL,0.13,0.89,0.647,0.951,0.0,0.738,0.791,0.94,-0.343,0.469
INTC,0.302,0.823,0.623,0.803,0.738,0.0,0.663,0.834,-0.26,0.451
MARA,0.46,0.651,0.578,0.7,0.791,0.663,0.0,0.838,-0.159,0.574
NVDA,0.264,0.923,0.731,0.935,0.94,0.834,0.838,0.0,-0.271,0.572
PLUG,0.364,-0.198,0.356,-0.35,-0.343,-0.26,-0.159,-0.271,0.0,0.526
TSLA,0.587,0.538,0.853,0.468,0.469,0.451,0.574,0.572,0.526,0.0
