,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.708,0.378,0.183,-0.685,-0.559,0.255,-0.389,-0.221,0.677
AAPL,-0.708,0.0,0.101,0.336,0.767,0.748,-0.003,0.747,0.589,-0.165
AMD,0.378,0.101,0.0,0.72,0.183,0.171,0.345,0.393,0.329,0.74
AMZN,0.183,0.336,0.72,0.0,0.351,0.424,0.648,0.652,0.676,0.496
GOOGL,-0.685,0.767,0.183,0.351,0.0,0.808,0.152,0.724,0.453,-0.244
INTC,-0.559,0.748,0.171,0.424,0.808,0.0,0.272,0.774,0.645,-0.28
MARA,0.255,-0.003,0.345,0.648,0.152,0.272,0.0,0.541,0.658,0.238
NVDA,-0.389,0.747,0.393,0.652,0.724,0.774,0.541,0.0,0.879,0.069
PLUG,-0.221,0.589,0.329,0.676,0.453,0.645,0.658,0.879,0.0,0.094
TSLA,0.677,-0.165,0.74,0.496,-0.244,-0.28,0.238,0.069,0.094,0.0
