,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.76,0.926,0.891,0.831,0.9,0.5,0.803,0.937,0.712
AAPL,0.76,0.0,0.881,0.732,0.746,0.89,0.247,0.728,0.8,0.797
AMD,0.926,0.881,0.0,0.895,0.874,0.981,0.47,0.86,0.951,0.779
AMZN,0.891,0.732,0.895,0.0,0.975,0.91,0.769,0.884,0.866,0.497
GOOGL,0.831,0.746,0.874,0.975,0.0,0.912,0.774,0.897,0.813,0.444
INTC,0.9,0.89,0.981,0.91,0.912,0.0,0.507,0.882,0.923,0.713
MARA,0.5,0.247,0.47,0.769,0.774,0.507,0.0,0.698,0.419,-0.109
NVDA,0.803,0.728,0.86,0.884,0.897,0.882,0.698,0.0,0.719,0.424
PLUG,0.937,0.8,0.951,0.866,0.813,0.923,0.419,0.719,0.0,0.791
TSLA,0.712,0.797,0.779,0.497,0.444,0.713,-0.109,0.424,0.791,0.0
