,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.253,0.333,0.58,0.347,0.601,0.129,0.509,0.763,-0.045
AAPL,0.253,0.0,0.612,0.77,0.783,0.645,-0.211,0.541,0.567,-0.122
AMD,0.333,0.612,0.0,0.414,0.904,0.882,-0.766,0.962,0.455,-0.707
AMZN,0.58,0.77,0.414,0.0,0.593,0.591,0.146,0.471,0.836,0.175
GOOGL,0.347,0.783,0.904,0.593,0.0,0.849,-0.629,0.877,0.544,-0.596
INTC,0.601,0.645,0.882,0.591,0.849,0.0,-0.446,0.914,0.723,-0.562
MARA,0.129,-0.211,-0.766,0.146,-0.629,-0.446,0.0,-0.67,0.147,0.861
NVDA,0.509,0.541,0.962,0.471,0.877,0.914,-0.67,0.0,0.571,-0.672
PLUG,0.763,0.567,0.455,0.836,0.544,0.723,0.147,0.571,0.0,-0.017
TSLA,-0.045,-0.122,-0.707,0.175,-0.596,-0.562,0.861,-0.672,-0.017,0.0
