,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.825,0.728,0.198,0.358,-0.014,0.927,0.923,0.654,-0.185
AAPL,0.825,0.0,0.623,0.09,0.353,-0.154,0.816,0.857,0.623,-0.225
AMD,0.728,0.623,0.0,0.643,0.689,0.521,0.759,0.846,0.756,0.201
AMZN,0.198,0.09,0.643,0.0,0.876,0.85,0.206,0.34,0.564,0.784
GOOGL,0.358,0.353,0.689,0.876,0.0,0.675,0.425,0.501,0.729,0.671
INTC,-0.014,-0.154,0.521,0.85,0.675,0.0,0.006,0.086,0.237,0.656
MARA,0.927,0.816,0.759,0.206,0.425,0.006,0.0,0.933,0.75,-0.151
NVDA,0.923,0.857,0.846,0.34,0.501,0.086,0.933,0.0,0.789,-0.071
PLUG,0.654,0.623,0.756,0.564,0.729,0.237,0.75,0.789,0.0,0.331
TSLA,-0.185,-0.225,0.201,0.784,0.671,0.656,-0.151,-0.071,0.331,0.0
