,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.635,0.501,0.718,0.32,0.272,0.642,0.788,-0.069,0.521
AAPL,0.635,0.0,0.733,0.923,0.858,0.721,0.702,0.86,0.071,0.939
AMD,0.501,0.733,0.0,0.813,0.797,0.664,0.507,0.703,0.083,0.679
AMZN,0.718,0.923,0.813,0.0,0.842,0.673,0.677,0.85,0.076,0.88
GOOGL,0.32,0.858,0.797,0.842,0.0,0.788,0.524,0.695,0.117,0.859
INTC,0.272,0.721,0.664,0.673,0.788,0.0,0.734,0.723,0.434,0.76
MARA,0.642,0.702,0.507,0.677,0.524,0.734,0.0,0.85,0.477,0.771
NVDA,0.788,0.86,0.703,0.85,0.695,0.723,0.85,0.0,0.277,0.833
PLUG,-0.069,0.071,0.083,0.076,0.117,0.434,0.477,0.277,0.0,0.308
TSLA,0.521,0.939,0.679,0.88,0.859,0.76,0.771,0.833,0.308,0.0
