,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.732,-0.486,0.493,-0.814,-0.312,-0.736,-0.748,-0.616,0.595
AAPL,-0.732,0.0,0.283,-0.525,0.675,0.284,0.632,0.59,0.399,-0.583
AMD,-0.486,0.283,0.0,0.414,0.689,0.636,0.748,0.892,0.931,0.165
AMZN,0.493,-0.525,0.414,0.0,-0.226,0.196,-0.105,0.041,0.19,0.822
GOOGL,-0.814,0.675,0.689,-0.226,0.0,0.694,0.801,0.851,0.776,-0.338
INTC,-0.312,0.284,0.636,0.196,0.694,0.0,0.528,0.573,0.6,-0.033
MARA,-0.736,0.632,0.748,-0.105,0.801,0.528,0.0,0.901,0.862,-0.377
NVDA,-0.748,0.59,0.892,0.041,0.851,0.573,0.901,0.0,0.931,-0.198
PLUG,-0.616,0.399,0.931,0.19,0.776,0.6,0.862,0.931,0.0,-0.029
TSLA,0.595,-0.583,0.165,0.822,-0.338,-0.033,-0.377,-0.198,-0.029,0.0
