,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.13,0.229,-0.005,0.042,-0.016,0.407,0.16,0.382,0.189
AAPL,0.13,0.0,0.884,0.891,0.969,0.827,-0.183,0.777,0.75,0.86
AMD,0.229,0.884,0.0,0.911,0.907,0.894,-0.036,0.915,0.923,0.951
AMZN,-0.005,0.891,0.911,0.0,0.918,0.798,-0.236,0.75,0.811,0.947
GOOGL,0.042,0.969,0.907,0.918,0.0,0.879,-0.157,0.82,0.789,0.88
INTC,-0.016,0.827,0.894,0.798,0.879,0.0,-0.068,0.92,0.802,0.813
MARA,0.407,-0.183,-0.036,-0.236,-0.157,-0.068,0.0,0.014,0.156,-0.106
NVDA,0.16,0.777,0.915,0.75,0.82,0.92,0.014,0.0,0.842,0.832
PLUG,0.382,0.75,0.923,0.811,0.789,0.802,0.156,0.842,0.0,0.909
TSLA,0.189,0.86,0.951,0.947,0.88,0.813,-0.106,0.832,0.909,0.0
