,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.345,0.741,0.945,0.925,-0.323,0.751,0.559,0.787,0.903
AAPL,-0.345,0.0,0.199,-0.402,-0.242,0.895,-0.431,0.428,-0.332,-0.125
AMD,0.741,0.199,0.0,0.752,0.847,0.256,0.663,0.886,0.603,0.858
AMZN,0.945,-0.402,0.752,0.0,0.94,-0.326,0.868,0.537,0.815,0.9
GOOGL,0.925,-0.242,0.847,0.94,0.0,-0.248,0.856,0.6,0.815,0.966
INTC,-0.323,0.895,0.256,-0.326,-0.248,0.0,-0.314,0.498,-0.289,-0.117
MARA,0.751,-0.431,0.663,0.868,0.856,-0.314,0.0,0.391,0.779,0.831
NVDA,0.559,0.428,0.886,0.537,0.6,0.498,0.391,0.0,0.388,0.636
PLUG,0.787,-0.332,0.603,0.815,0.815,-0.289,0.779,0.388,0.0,0.82
TSLA,0.903,-0.125,0.858,0.9,0.966,-0.117,0.831,0.636,0.82,0.0
