,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.913,-0.387,0.705,-0.695,0.624,0.725,0.619,0.467,0.755
AAPL,0.913,0.0,-0.542,0.803,-0.651,0.523,0.804,0.662,0.275,0.68
AMD,-0.387,-0.542,0.0,-0.559,0.699,0.052,-0.815,-0.279,0.424,-0.126
AMZN,0.705,0.803,-0.559,0.0,-0.486,0.289,0.726,0.51,0.073,0.477
GOOGL,-0.695,-0.651,0.699,-0.486,0.0,-0.208,-0.781,-0.28,0.029,-0.432
INTC,0.624,0.523,0.052,0.289,-0.208,0.0,0.164,0.804,0.744,0.757
MARA,0.725,0.804,-0.815,0.726,-0.781,0.164,0.0,0.445,-0.097,0.466
NVDA,0.619,0.662,-0.279,0.51,-0.28,0.804,0.445,0.0,0.484,0.795
PLUG,0.467,0.275,0.424,0.073,0.029,0.744,-0.097,0.484,0.0,0.651
TSLA,0.755,0.68,-0.126,0.477,-0.432,0.757,0.466,0.795,0.651,0.0
