,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.665,-0.853,-0.718,-0.752,-0.901,-0.78,-0.763,0.89,0.153
AAPL,-0.665,0.0,0.904,0.87,0.946,0.768,0.708,0.925,-0.722,0.026
AMD,-0.853,0.904,0.0,0.906,0.96,0.916,0.804,0.961,-0.862,-0.065
AMZN,-0.718,0.87,0.906,0.0,0.922,0.794,0.88,0.921,-0.656,0.235
GOOGL,-0.752,0.946,0.96,0.922,0.0,0.822,0.805,0.981,-0.774,0.111
INTC,-0.901,0.768,0.916,0.794,0.822,0.0,0.719,0.815,-0.92,-0.266
MARA,-0.78,0.708,0.804,0.88,0.805,0.719,0.0,0.826,-0.608,0.315
NVDA,-0.763,0.925,0.961,0.921,0.981,0.815,0.826,0.0,-0.745,0.159
PLUG,0.89,-0.722,-0.862,-0.656,-0.774,-0.92,-0.608,-0.745,0.0,0.392
TSLA,0.153,0.026,-0.065,0.235,0.111,-0.266,0.315,0.159,0.392,0.0
