,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.782,-0.106,0.591,-0.362,-0.385,0.879,0.247,0.648,0.643
AAPL,0.782,0.0,-0.145,0.674,-0.238,-0.448,0.673,0.09,0.368,0.591
AMD,-0.106,-0.145,0.0,-0.157,0.717,0.732,-0.278,0.496,0.46,0.244
AMZN,0.591,0.674,-0.157,0.0,0.11,-0.292,0.721,0.517,0.549,0.441
GOOGL,-0.362,-0.238,0.717,0.11,0.0,0.562,-0.278,0.646,0.342,0.122
INTC,-0.385,-0.448,0.732,-0.292,0.562,0.0,-0.534,0.239,0.134,-0.239
MARA,0.879,0.673,-0.278,0.721,-0.278,-0.534,0.0,0.429,0.654,0.678
NVDA,0.247,0.09,0.496,0.517,0.646,0.239,0.429,0.0,0.816,0.552
PLUG,0.648,0.368,0.46,0.549,0.342,0.134,0.654,0.816,0.0,0.657
TSLA,0.643,0.591,0.244,0.441,0.122,-0.239,0.678,0.552,0.657,0.0
