,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.315,-0.226,0.44,0.249,-0.152,0.193,0.077,0.499,-0.27
AAPL,0.315,0.0,0.306,-0.087,0.444,-0.219,0.39,0.439,-0.07,0.354
AMD,-0.226,0.306,0.0,-0.827,0.786,-0.209,0.68,0.855,-0.005,0.926
AMZN,0.44,-0.087,-0.827,0.0,-0.544,-0.018,-0.646,-0.616,0.0,-0.901
GOOGL,0.249,0.444,0.786,-0.544,0.0,-0.519,0.806,0.753,0.211,0.697
INTC,-0.152,-0.219,-0.209,-0.018,-0.519,0.0,-0.16,-0.076,0.204,-0.05
MARA,0.193,0.39,0.68,-0.646,0.806,-0.16,0.0,0.738,0.33,0.737
NVDA,0.077,0.439,0.855,-0.616,0.753,-0.076,0.738,0.0,0.169,0.791
PLUG,0.499,-0.07,-0.005,0.0,0.211,0.204,0.33,0.169,0.0,0.038
TSLA,-0.27,0.354,0.926,-0.901,0.697,-0.05,0.737,0.791,0.038,0.0
