,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.709,-0.26,0.402,-0.104,0.726,-0.029,-0.933,0.486,0.159
AAPL,-0.709,0.0,0.158,-0.023,0.349,-0.273,0.094,0.722,-0.573,-0.244
AMD,-0.26,0.158,0.0,-0.348,0.578,0.096,0.685,0.281,-0.416,0.293
AMZN,0.402,-0.023,-0.348,0.0,0.252,0.419,-0.27,-0.275,-0.136,-0.199
GOOGL,-0.104,0.349,0.578,0.252,0.0,0.275,0.656,0.199,-0.65,0.08
INTC,0.726,-0.273,0.096,0.419,0.275,0.0,0.19,-0.725,0.106,0.154
MARA,-0.029,0.094,0.685,-0.27,0.656,0.19,0.0,0.044,-0.379,0.349
NVDA,-0.933,0.722,0.281,-0.275,0.199,-0.725,0.044,0.0,-0.555,-0.282
PLUG,0.486,-0.573,-0.416,-0.136,-0.65,0.106,-0.379,-0.555,0.0,0.106
TSLA,0.159,-0.244,0.293,-0.199,0.08,0.154,0.349,-0.282,0.106,0.0
