,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.793,0.347,0.929,0.671,0.791,0.864,0.953,0.936,0.837
AAPL,0.793,0.0,-0.055,0.826,0.806,0.92,0.912,0.87,0.769,0.956
AMD,0.347,-0.055,0.0,0.171,0.115,0.202,-0.058,0.308,0.172,-0.035
AMZN,0.929,0.826,0.171,0.0,0.732,0.818,0.895,0.95,0.878,0.884
GOOGL,0.671,0.806,0.115,0.732,0.0,0.844,0.762,0.753,0.523,0.855
INTC,0.791,0.92,0.202,0.818,0.844,0.0,0.795,0.891,0.678,0.898
MARA,0.864,0.912,-0.058,0.895,0.762,0.795,0.0,0.888,0.895,0.963
NVDA,0.953,0.87,0.308,0.95,0.753,0.891,0.888,0.0,0.887,0.898
PLUG,0.936,0.769,0.172,0.878,0.523,0.678,0.895,0.887,0.0,0.81
TSLA,0.837,0.956,-0.035,0.884,0.855,0.898,0.963,0.898,0.81,0.0
