,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.53,0.287,-0.721,-0.659,-0.771,0.694,0.766,0.253,-0.747
AAPL,0.53,0.0,0.417,-0.285,0.136,-0.249,0.757,0.756,0.416,-0.177
AMD,0.287,0.417,0.0,0.12,0.081,0.113,0.484,0.565,0.306,-0.083
AMZN,-0.721,-0.285,0.12,0.0,0.747,0.858,-0.456,-0.433,-0.038,0.872
GOOGL,-0.659,0.136,0.081,0.747,0.0,0.79,-0.085,-0.222,0.069,0.855
INTC,-0.771,-0.249,0.113,0.858,0.79,0.0,-0.383,-0.515,-0.212,0.835
MARA,0.694,0.757,0.484,-0.456,-0.085,-0.383,0.0,0.832,0.479,-0.347
NVDA,0.766,0.756,0.565,-0.433,-0.222,-0.515,0.832,0.0,0.445,-0.442
PLUG,0.253,0.416,0.306,-0.038,0.069,-0.212,0.479,0.445,0.0,0.062
TSLA,-0.747,-0.177,-0.083,0.872,0.855,0.835,-0.347,-0.442,0.062,0.0
