,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.416,0.837,0.601,0.748,0.878,0.814,0.175,0.461,0.888
AAPL,0.416,0.0,0.646,0.57,0.817,0.686,0.344,0.567,-0.125,0.318
AMD,0.837,0.646,0.0,0.72,0.783,0.906,0.888,0.271,0.432,0.878
AMZN,0.601,0.57,0.72,0.0,0.725,0.649,0.577,0.531,0.238,0.603
GOOGL,0.748,0.817,0.783,0.725,0.0,0.871,0.557,0.491,0.07,0.578
INTC,0.878,0.686,0.906,0.649,0.871,0.0,0.799,0.236,0.278,0.783
MARA,0.814,0.344,0.888,0.577,0.557,0.799,0.0,-0.072,0.642,0.93
NVDA,0.175,0.567,0.271,0.531,0.491,0.236,-0.072,0.0,-0.296,-0.018
PLUG,0.461,-0.125,0.432,0.238,0.07,0.278,0.642,-0.296,0.0,0.655
TSLA,0.888,0.318,0.878,0.603,0.578,0.783,0.93,-0.018,0.655,0.0
