,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,0.521,0.9,0.852,0.392,0.849,0.932,0.931,0.917,0.893
AAPL,0.521,0.0,0.606,0.679,0.858,0.135,0.588,0.723,0.675,0.371
AMD,0.9,0.606,0.0,0.892,0.577,0.793,0.899,0.937,0.917,0.891
AMZN,0.852,0.679,0.892,0.0,0.548,0.656,0.92,0.909,0.881,0.804
GOOGL,0.392,0.858,0.577,0.548,0.0,0.014,0.403,0.588,0.537,0.235
INTC,0.849,0.135,0.793,0.656,0.014,0.0,0.814,0.749,0.74,0.935
MARA,0.932,0.588,0.899,0.92,0.403,0.814,0.0,0.946,0.933,0.917
NVDA,0.931,0.723,0.937,0.909,0.588,0.749,0.946,0.0,0.962,0.878
PLUG,0.917,0.675,0.917,0.881,0.537,0.74,0.933,0.962,0.0,0.875
TSLA,0.893,0.371,0.891,0.804,0.235,0.935,0.917,0.878,0.875,0.0
