,AAL,AAPL,AMD,AMZN,GOOGL,INTC,MARA,NVDA,PLUG,TSLA
AAL,0.0,-0.426,-0.757,-0.342,-0.573,-0.17,-0.832,-0.515,-0.76,-0.721
AAPL,-0.426,0.0,0.794,0.914,0.816,0.788,0.665,0.916,0.606,0.651
AMD,-0.757,0.794,0.0,0.767,0.838,0.573,0.929,0.877,0.909,0.918
AMZN,-0.342,0.914,0.767,0.0,0.796,0.682,0.594,0.934,0.628,0.618
GOOGL,-0.573,0.816,0.838,0.796,0.0,0.595,0.78,0.898,0.719,0.652
INTC,-0.17,0.788,0.573,0.682,0.595,0.0,0.473,0.645,0.254,0.521
MARA,-0.832,0.665,0.929,0.594,0.78,0.473,0.0,0.725,0.857,0.919
NVDA,-0.515,0.916,0.877,0.934,0.898,0.645,0.725,0.0,0.757,0.695
PLUG,-0.76,0.606,0.909,0.628,0.719,0.254,0.857,0.757,0.0,0.838
TSLA,-0.721,0.651,0.918,0.618,0.652,0.521,0.919,0.695,0.838,0.0
